ZCTA,Counties,Population Density (People per Square Kilometer),Median Value of Owner Occupied Units (Dollars)
54966,Adams County|Portage County|Waushara County,9.342769590600453,122200
54967,Waushara County,69.47088293021305,115100
54968,Green Lake County|Marquette County,18.622595879751604,123100
54970,Waushara County,32.910089004116664,104600
54971,Fond du Lac County|Green Lake County|Winnebago County,38.08060201915482,141100
54974,Fond du Lac County,23.72942479434865,172400
54977,Portage County|Waupaca County,13.741877325351728,194300
54978,Shawano County,3.821739220439511,-
54979,Fond du Lac County|Winnebago County,21.079486754973615,210700
54980,Winnebago County,183.8540686019338,141300
54981,Portage County|Waupaca County|Waushara County,44.005374336053364,154900
54982,Marquette County|Waushara County,21.127568822987406,150400
54983,Waupaca County|Waushara County,21.18281428846554,153200
54984,Portage County|Waushara County,15.117507036112308,165600
54985,Winnebago County,2535.246370085812,-
54986,Waushara County|Winnebago County,68.33264346799577,218300
55001,Washington County,42.80448160492767,552300
55003,Washington County,747.8832432335989,279000
55005,Anoka County,100.40106015531455,236500
55006,Chisago County|Isanti County|Kanabec County|Pine County,19.622777546096824,157400
55007,Kanabec County|Pine County,7.415965458626348,166000
55008,Chisago County|Isanti County,63.53839186707969,201900
55009,Dakota County|Goodhue County,26.009546505874464,264700
55011,Anoka County,88.51726246112347,279400
55012,Chisago County,31.717390366715396,244600
55013,Chisago County,97.61954767923187,290800
55014,Anoka County,544.9596679737532,252800
55016,Washington County,492.84924192252834,260200
55017,Isanti County,11.212622621844865,225000
55018,Goodhue County|Rice County,8.391903415294893,257000
55019,Rice County,40.910415248262815,239200
55020,Scott County,65.72648335048282,378900
55021,Rice County,66.8278473664269,205900
55024,Dakota County,163.13637088312393,274900
55025,Anoka County|Chisago County|Washington County,129.19606744888546,287700
55026,Goodhue County,42.999609662691235,292100
55027,Goodhue County|Wabasha County,10.2010908106652,233700
55029,Isanti County,179.34975915889484,95000
55030,Kanabec County|Pine County,13.037697225350389,169700
55031,Dakota County,18.96484662923403,300000
55032,Chisago County,20.596391596421817,266600
55033,Dakota County|Goodhue County|Washington County,79.49537499703575,260400
55036,Pine County,78.41356967458368,65000
55037,Kanabec County|Pine County,6.373306458119577,149100
55038,Anoka County|Ramsey County|Washington County,181.48303825192968,281700
55040,Anoka County|Isanti County,54.88454022617123,216800
55041,Goodhue County|Wabasha County,20.92325229542228,211600
55042,Washington County,186.92154753348686,446300
55043,Washington County,354.85774502932424,282500
55044,Dakota County|Scott County,357.5844332089443,355900
55045,Chisago County,86.55150244713172,266000
55046,Rice County,52.751232615274176,244800
55047,Washington County,32.89629854572873,430600
55049,Rice County|Steele County,21.83505395059155,166600
55051,Kanabec County|Mille Lacs County,17.480229493390073,167500
55052,Rice County|Steele County|Waseca County,17.129189852427523,208600
55053,Goodhue County|Rice County,8.49292027725646,237800
55054,Scott County,938.5978276117455,324100
55055,Washington County,404.64231409792154,227900
55056,Chisago County|Isanti County,55.264481726703096,224000
55057,Dakota County|Goodhue County|Rice County,78.99254898347495,267700
55060,Steele County,56.35372250603359,177900
55063,Pine County,22.39653513088953,186800
55065,Dakota County|Goodhue County,14.374395481077473,295700
55066,Goodhue County,59.80962034614215,187800
55068,Dakota County,265.37476232671565,275900
55069,Chisago County|Pine County,29.370409689931474,189300
55070,Anoka County|Isanti County,126.39075664488571,237000
55071,Washington County,450.1251729586858,208000
55072,Kanabec County|Pine County,4.756590447598357,134100
55073,Chisago County|Washington County,48.67799684254557,386500
55074,Chisago County,27.17626182450124,216900
55075,Dakota County,1433.1553786599718,207200
55076,Dakota County,841.5057208496236,244400
55077,Dakota County,303.2733656941202,406000
55079,Anoka County|Chisago County|Isanti County,53.840712515916984,255900
55080,Chisago County|Isanti County,15.596661059137361,258600
55082,Washington County,177.62495302012286,359200
55084,Chisago County,27.64260891160689,220600
55085,Dakota County,172.97079438516653,240000
55087,Rice County,113.89223209559961,155300
55088,Rice County|Scott County,19.848741452143173,423700
55089,Dakota County|Goodhue County,10.63680895409224,289600
55090,Washington County,1527.6660318365603,197200
55092,Anoka County|Chisago County,124.02200194636808,254100
55101,Ramsey County,3865.2963096048743,212200
55102,Ramsey County,2393.8947744764127,221500
55103,Ramsey County,2714.253154874221,179500
55104,Ramsey County,2918.2659056432476,229100
55105,Ramsey County,3179.745686562186,374000
55106,Ramsey County,2472.3633165495517,169100
55107,Ramsey County,1445.5276269807644,191100
55108,Ramsey County,1426.5891997913686,289800
55109,Ramsey County,1169.2171988244577,227000
55110,Anoka County|Ramsey County|Washington County,612.1117150016598,266500
55111,Hennepin County,15.49855568622635,-
55112,Ramsey County,1033.1284049178842,256600
55113,Ramsey County,1084.541716037906,264600
55114,Ramsey County,1458.9059777013265,248700
55115,Washington County,562.9977703893479,361000
55116,Ramsey County,1814.6041706155183,332600
55117,Ramsey County,1877.4593557984715,205200
55118,Dakota County|Ramsey County,1073.662879151729,263700
55119,Ramsey County,1257.5241667725568,198700
55120,Dakota County,339.32939029535083,369000
55121,Dakota County,380.33455059403576,256900
55122,Dakota County,1154.8761169080046,267700
55123,Dakota County,973.9299333579128,346200
55124,Dakota County,1290.1778869421557,270700
55125,Ramsey County|Washington County,1102.993273592518,310800
55126,Anoka County|Ramsey County,771.3327142395623,284900
55127,Ramsey County,518.1774891093406,295800
55128,Washington County,1004.5880209179315,230000
55129,Washington County,617.6542576480392,411100
55130,Ramsey County,3553.296968500895,163200
55150,Dakota County,222.11950799887015,231800
55155,Ramsey County,20.471387823618524,-
55301,Wright County,604.0633044742102,255800
55302,Wright County,41.385649581196176,248000
55303,Anoka County,308.81909222807803,256100
55304,Anoka County,276.44032128771045,312800
55305,Hennepin County,892.9725922563481,347400
55306,Dakota County,1054.2931158334416,288000
55307,Sibley County,16.285582134489253,187300
55308,Sherburne County,61.89552902043508,236400
55309,Sherburne County,126.33305556420518,252200
55310,Renville County,5.814738179856208,100000
55311,Hennepin County,878.7419742819792,365100
55312,McLeod County|Sibley County,8.013167791467211,168100
55313,Hennepin County|Wright County,87.46135758618695,236800
55314,Renville County|Sibley County,6.3319082732782555,132300
55315,Carver County,89.38210012086773,329800
55316,Hennepin County,1133.0029077044815,254200
55317,Carver County|Hennepin County,639.4068991516949,379200
55318,Carver County,287.50730240405676,303300
55319,Sherburne County,29.309986093588872,275500
55320,Stearns County|Wright County,40.15525039518126,240700
55321,Wright County,26.67699416346261,208200
55322,Carver County,24.560855018670708,322000
55324,Meeker County,13.466607862479002,269600
55325,Meeker County,24.149704988826606,233900
55327,Hennepin County,108.4493492313853,350500
55328,Carver County|Hennepin County|Wright County,83.68031117619064,295700
55329,Meeker County|Stearns County,15.54832588539235,168400
55330,Anoka County|Sherburne County|Wright County,157.9820976291919,255400
55331,Carver County|Hennepin County,463.0312779899899,590400
55332,Nicollet County|Renville County|Sibley County,6.208570983586846,109300
55333,Brown County|Redwood County|Renville County,4.355509920987234,94000
55334,McLeod County|Nicollet County|Sibley County,13.126747657531881,155300
55335,Nicollet County|Sibley County,5.636343824812167,94800
55336,McLeod County|Sibley County,23.161142687690145,180300
55337,Dakota County,976.4177365633075,256500
55338,Sibley County,10.68165107871608,178300
55339,Carver County|McLeod County|Sibley County,16.945897588919465,221200
55340,Hennepin County,97.3728896216436,487700
55341,Hennepin County|Wright County,277.3061600889099,308700
55342,Meeker County|Renville County,4.2700278593764525,100600
55343,Hennepin County,1319.7587862011837,268400
55344,Hennepin County,690.1736220060662,291300
55345,Hennepin County,748.9824575204398,377700
55346,Hennepin County,978.6670120180927,357500
55347,Hennepin County,714.8721407604356,413700
55349,Wright County,24.451441516605215,214800
55350,McLeod County|Meeker County|Renville County,45.08450820468982,170800
55352,Scott County,57.22391538193409,300900
55353,Meeker County|Stearns County,15.437922684154104,243600
55354,McLeod County,34.138303743391184,189200
55355,Meeker County,21.566348271266413,167200
55356,Hennepin County,171.29356521965516,681000
55357,Hennepin County,66.66864628364138,431200
55358,Wright County,37.93742922689782,231700
55359,Hennepin County,57.60884993387995,410600
55360,Carver County,42.705483004497545,260500
55362,Wright County,121.09369344801506,237500
55363,Carver County|Wright County,72.93006216591586,213700
55364,Hennepin County,387.0105026406406,330000
55366,Sibley County,301.5964397065863,106100
55367,Carver County,19.846780851145603,233300
55368,Carver County,26.041732277050546,215200
55369,Hennepin County,598.6412766272065,266500
55370,McLeod County,14.235572989378975,218300
55371,Benton County|Isanti County|Mille Lacs County|Sherburne County,33.7485215051865,209200
55372,Scott County,226.54826952846315,354000
55373,Hennepin County|Wright County,207.04523461246902,222900
55374,Hennepin County|Wright County,178.80505297146226,354300
55375,Carver County|Hennepin County,358.63655060393256,314500
55376,Wright County,237.50896154359043,285900
55378,Scott County,860.088721281303,330100
55379,Scott County,321.9202484780806,280400
55381,McLeod County,17.64256608293879,180800
55382,Meeker County|Stearns County|Wright County,19.152208742507394,247900
55384,Hennepin County,1896.3379024796752,482300
55385,McLeod County|Renville County|Sibley County,4.610535467944207,142800
55386,Carver County,567.2252813442828,447000
55387,Carver County|Hennepin County,178.13042182635292,329100
55388,Carver County|Hennepin County|Wright County,61.373640115928076,256100
55389,Meeker County|Stearns County,13.488680567493912,187500
55390,Wright County,33.42881740962738,238000
55391,Hennepin County,368.85023105374916,575300
55395,Carver County|McLeod County|Wright County,46.00342685969418,159300
55396,McLeod County|Sibley County,7.478218304663256,147100
55397,Carver County|McLeod County,39.18909985558728,239600
55398,Isanti County|Sherburne County,89.86797026716462,235600
55401,Hennepin County,5869.643078466525,319600
55402,Hennepin County,1561.6735094833884,-
55403,Hennepin County,5031.448327988941,256900
55404,Hennepin County,6269.853895853968,250400
55405,Hennepin County,2111.685646219821,356400
55406,Hennepin County,2668.1780273672616,251600
55407,Hennepin County,3703.5419772909186,238300
55408,Hennepin County,4845.221066983263,287000
55409,Hennepin County,3495.244543162714,294700
55410,Hennepin County,2685.6233370505083,450700
55411,Hennepin County,2992.1232217193597,167200
55412,Hennepin County,2697.559694559169,175600
55413,Hennepin County,1712.465751300349,283300
55414,Hennepin County,4524.194986870564,369800
55415,Hennepin County,4789.647663471512,468900
55416,Hennepin County,1796.2658995637416,379100
55417,Hennepin County,2294.778594370989,280900
55418,Hennepin County|Ramsey County,1761.7435620281306,256000
55419,Hennepin County,2567.5958532945315,376200
55420,Hennepin County,1340.9992787084475,231200
55421,Anoka County|Hennepin County|Ramsey County,1882.580881720115,196500
55422,Hennepin County,1333.375518196661,238100
55423,Hennepin County,2029.3755346393864,241200
55424,Hennepin County,1629.2963985584051,741400
